iter,res_pri,res_dual,gap,ax_s_btau_nrm_inf,px_aty_ctau_nrm_inf,ax_s_btau_nrm_2,px_aty_ctau_nrm_2,res_infeas,res_unbdd_a,res_unbdd_p,pobj,dobj,tau,kap,res_pri_normalized,res_dual_normalized,gap_normalized,ax_s_btau_nrm_inf_normalized,px_aty_ctau_nrm_inf_normalized,ax_s_btau_nrm_2_normalized,px_aty_ctau_nrm_2_normalized,res_infeas_normalized,res_unbdd_a_normalized,res_unbdd_p_normalized,pobj_normalized,dobj_normalized,tau_normalized,kap_normalized,scale,diff_u_ut_nrm_2,diff_v_v_prev_nrm_2,diff_u_ut_nrm_inf,diff_v_v_prev_nrm_inf,aa_norm,accepted_accel_steps,rejected_accel_steps,time,
94,7.7469723731991333e-02,4.1809227458316688e-02,8.2967834837017751e-03,1.8551697560997251e-02,1.0012068014453673e-02,2.1856491214873288e-02,1.3027801390450415e-02,2.3801427965833838e+01,1.9839835393067400e+01,1.7892119904447918e+00,-9.0295724845325553e-01,-8.9466046496955376e-01,2.3947029455245467e-01,0.0000000000000000e+00,7.7469723731991333e-02,4.1809227458316688e-02,8.2967834837017751e-03,1.8551697560997251e-02,1.0012068014453673e-02,2.1856491214873288e-02,1.3027801390450415e-02,2.3801427965833838e+01,1.9839835393067400e+01,1.7892119904447918e+00,-9.0295724845325553e-01,-8.9466046496955376e-01,2.3947029455245467e-01,0.0000000000000000e+00,1.0000000000000001e-01,8.2778316928692697e-02,1.2416747539303907e-01,4.9855715387499777e-02,7.4783573081249721e-02,0.0000000000000000e+00,0,0,1.1575588000000000e-02,
95,1.0212654679909469e-01,4.0951938933229640e-02,1.0796714178518574e-02,2.4330283811044750e-02,9.7562517101271728e-03,2.7570352142545128e-02,1.2706713565220185e-02,2.5700050576470613e+01,1.9465420949041999e+01,1.7577901973265084e+00,-9.4105564566398492e-01,-9.3025893148546634e-01,2.3823662479166904e-01,0.0000000000000000e+00,1.0212654679909469e-01,4.0951938933229640e-02,1.0796714178518574e-02,2.4330283811044750e-02,9.7562517101271728e-03,2.7570352142545128e-02,1.2706713565220185e-02,2.5700050576470613e+01,1.9465420949041999e+01,1.7577901973265084e+00,-9.4105564566398492e-01,-9.3025893148546634e-01,2.3823662479166904e-01,0.0000000000000000e+00,1.0000000000000001e-01,8.1846632912363979e-02,1.2276994936854609e-01,4.9277582334980918e-02,7.3916373502471377e-02,0.0000000000000000e+00,0,0,1.1655506000000001e-02,
96,1.2542819102918915e-01,3.9571610330275474e-02,1.3340714959694244e-02,2.9717959006933602e-02,9.3757829398959103e-03,3.4699155253150295e-02,1.2248165613632752e-02,2.8628955880009883e+01,1.8984108767358077e+01,1.7187840213996581e+00,-9.9088617107238663e-01,-9.7754545611269239e-01,2.3693205461296782e-01,0.0000000000000000e+00,1.2542819102918915e-01,3.9571610330275474e-02,1.3340714959694244e-02,2.9717959006933602e-02,9.3757829398959103e-03,3.4699155253150295e-02,1.2248165613632752e-02,2.8628955880009883e+01,1.8984108767358077e+01,1.7187840213996581e+00,-9.9088617107238663e-01,-9.7754545611269239e-01,2.3693205461296782e-01,0.0000000000000000e+00,1.0000000000000001e-01,8.0276037888252327e-02,1.2041405683237850e-01,4.7865046852451298e-02,7.1797570278676948e-02,0.0000000000000000e+00,0,0,1.1737829000000000e-02,
97,1.4664324738414777e-01,3.8039615976014150e-02,1.5690092748145312e-02,3.4544213908188195e-02,8.9608533273848878e-03,4.2015376609833080e-02,1.1702644941556277e-02,3.3813473057931873e+01,1.8378839497307894e+01,1.6702724890169898e+00,-1.0570040278354689e+00,-1.0413139350873235e+00,2.3556634570220547e-01,0.0000000000000000e+00,1.4664324738414777e-01,3.8039615976014150e-02,1.5690092748145312e-02,3.4544213908188195e-02,8.9608533273848878e-03,4.2015376609833080e-02,1.1702644941556277e-02,3.3813473057931873e+01,1.8378839497307894e+01,1.6702724890169898e+00,-1.0570040278354689e+00,-1.0413139350873235e+00,2.3556634570220547e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.8009599712149338e-02,1.1701439956822401e-01,4.6813983404997317e-02,7.0220975107495920e-02,0.0000000000000000e+00,0,0,1.1819630999999999e-02,
98,1.6549584944489698e-01,3.6547463204840931e-02,1.7738999322894883e-02,3.8753349279701872e-02,8.5581397455881947e-03,4.9095749030858088e-02,1.1104935493184417e-02,4.3387220254894309e+01,1.7692992228636882e+01,1.6157552712023273e+00,-1.1370586401360572e+00,-1.1193196408131623e+00,2.3416508274792155e-01,0.0000000000000000e+00,1.6549584944489698e-01,3.6547463204840931e-02,1.7738999322894883e-02,3.8753349279701872e-02,8.5581397455881947e-03,4.9095749030858088e-02,1.1104935493184417e-02,4.3387220254894309e+01,1.7692992228636882e+01,1.6157552712023273e+00,-1.1370586401360572e+00,-1.1193196408131623e+00,2.3416508274792155e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.4949223155164196e-02,1.1242383473274647e-01,4.5317080725381653e-02,6.7975621088072535e-02,0.0000000000000000e+00,0,0,1.1915787999999998e-02,
99,1.8192278943583801e-01,3.5027719090736105e-02,1.9462105073185243e-02,4.2344189215270042e-02,8.1530212325628959e-03,5.5730462346118045e-02,1.0462785992866095e-02,6.3233497619551031e+01,1.6980490662257683e+01,1.5597585164766430e+00,-1.2262638650284929e+00,-1.2068017599553076e+00,2.3275912460766401e-01,0.0000000000000000e+00,1.8192278943583801e-01,3.5027719090736105e-02,1.9462105073185243e-02,4.2344189215270042e-02,8.1530212325628959e-03,5.5730462346118045e-02,1.0462785992866095e-02,6.3233497619551031e+01,1.6980490662257683e+01,1.5597585164766430e+00,-1.2262638650284929e+00,-1.2068017599553076e+00,2.3275912460766401e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.1093195649491750e-02,1.0663979347423773e-01,4.3003376829497064e-02,6.4505065244245596e-02,0.0000000000000000e+00,0,0,1.2008630999999999e-02,
100,1.9605736212014399e-01,3.3245077042386273e-02,2.0876678498875950e-02,4.5363199826868476e-02,7.6921522192532621e-03,6.1800058384742881e-02,9.7641593773133660e-03,1.1956067453914790e+02,1.6284128649024794e+01,1.5059014344019137e+00,-1.3196276496429127e+00,-1.2987509711440368e+00,2.3137718133262397e-01,0.0000000000000000e+00,1.9605736212014399e-01,3.3245077042386273e-02,2.0876678498875950e-02,4.5363199826868476e-02,7.6921522192532621e-03,6.1800058384742881e-02,9.7641593773133660e-03,1.1956067453914790e+02,1.6284128649024794e+01,1.5059014344019137e+00,-1.3196276496429127e+00,-1.2987509711440368e+00,2.3137718133262397e-01,0.0000000000000000e+00,1.0000000000000001e-01,6.6595715830540275e-02,9.9893573745810510e-02,4.0066159054308104e-02,6.0099238581462266e-02,0.0000000000000000e+00,0,0,1.2142262000000001e-02,
101,2.0825410180469150e-01,3.0974191489428465e-02,2.2020620165693186e-02,4.7907200494612126e-02,7.1253665065104110e-03,6.7288067262964532e-02,8.9912043336613581e-03,8.4946427668520175e+02,1.5634290248242097e+01,1.4567633982772781e+00,-1.4122879239432360e+00,-1.3902673037775428e+00,2.3004204997384059e-01,0.0000000000000000e+00,2.0825410180469150e-01,3.0974191489428465e-02,2.2020620165693186e-02,4.7907200494612126e-02,7.1253665065104110e-03,6.7288067262964532e-02,8.9912043336613581e-03,8.4946427668520175e+02,1.5634290248242097e+01,1.4567633982772781e+00,-1.4122879239432360e+00,-1.3902673037775428e+00,2.3004204997384059e-01,0.0000000000000000e+00,1.0000000000000001e-01,6.1663746802493105e-02,9.2495620203739637e-02,3.7344630878332952e-02,5.6016946317499317e-02,0.0000000000000000e+00,0,0,1.2314158000000000e-02,
102,2.2140380995762660e-01,2.8139191446756508e-02,2.2957051764621920e-02,5.0650281804390587e-02,6.4373687914344724e-03,7.2201561643141315e-02,8.1366772181527373e-03,nan,1.5047284307585342e+01,1.4137021770680758e+00,-1.5003618976604451e+00,-1.4774048458958233e+00,2.2876879044712148e-01,0.0000000000000000e+00,2.2140380995762660e-01,2.8139191446756508e-02,2.2957051764621920e-02,5.0650281804390587e-02,6.4373687914344724e-03,7.2201561643141315e-02,8.1366772181527373e-03,nan,1.5047284307585342e+01,1.4137021770680758e+00,-1.5003618976604451e+00,-1.4774048458958233e+00,2.2876879044712148e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.6426123322920907e-02,8.4639184984381444e-02,3.4296557399056349e-02,5.1444836098584634e-02,0.0000000000000000e+00,0,0,1.2402018000000001e-02,
103,2.4121359118533664e-01,2.4839337855851299e-02,2.3750527203723240e-02,5.4891766555558857e-02,5.6525634740474395e-03,7.6487767840307933e-02,7.2158194624996662e-03,nan,1.4521034233678987e+01,1.3764111025426720e+00,-1.5827360902494809e+00,-1.5589855630457576e+00,2.2756498208006334e-01,0.0000000000000000e+00,2.4121359118533664e-01,2.4839337855851299e-02,2.3750527203723240e-02,5.4891766555558857e-02,5.6525634740474395e-03,7.6487767840307933e-02,7.2158194624996662e-03,nan,1.4521034233678987e+01,1.3764111025426720e+00,-1.5827360902494809e+00,-1.5589855630457576e+00,2.2756498208006334e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.0917350726877954e-02,7.6376026090316934e-02,3.0722731871132281e-02,4.6084097806698532e-02,0.0000000000000000e+00,0,0,1.2571885000000000e-02,
104,2.5809318487358501e-01,2.1272765843803731e-02,2.4422855644151781e-02,5.8441091597424305e-02,4.8168790579155296e-03,8.0038955498484304e-02,6.2674602840036278e-03,nan,1.4037208995993048e+01,1.3430560410306893e+00,-1.6619106387441405e+00,-1.6374877830999888e+00,2.2643407506497687e-01,0.0000000000000000e+00,2.5809318487358501e-01,2.1272765843803731e-02,2.4422855644151781e-02,5.8441091597424305e-02,4.8168790579155296e-03,8.0038955498484304e-02,6.2674602840036278e-03,nan,1.4037208995993048e+01,1.3430560410306893e+00,-1.6619106387441405e+00,-1.6374877830999888e+00,2.2643407506497687e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.5152042191538982e-02,6.7728063287308460e-02,2.6768316416043270e-02,4.0152474624064904e-02,0.0000000000000000e+00,0,0,1.2652433999999999e-02,
105,2.7194854495272691e-01,1.7626908015954311e-02,2.4926278448483080e-02,6.1291992992833208e-02,3.9727674321147488e-03,8.2747238987174579e-02,5.3479118822795753e-03,nan,1.3573453329234413e+01,1.3113776604410861e+00,-1.7423111650837497e+00,-1.7173848866352666e+00,2.2538084549592888e-01,0.0000000000000000e+00,2.7194854495272691e-01,1.7626908015954311e-02,2.4926278448483080e-02,6.1291992992833208e-02,3.9727674321147488e-03,8.2747238987174579e-02,5.3479118822795753e-03,nan,1.3573453329234413e+01,1.3113776604410861e+00,-1.7423111650837497e+00,-1.7173848866352666e+00,2.2538084549592888e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.9204151130737386e-02,5.8806226696105975e-02,2.2966269624095759e-02,3.4449404436143638e-02,0.0000000000000000e+00,0,0,1.2731279000000000e-02,
106,2.8278456826370113e-01,1.4002371138245571e-02,2.5167679459870307e-02,6.3461283465755261e-02,3.1423512586028768e-03,8.4550834928138183e-02,4.5256210323193621e-03,nan,1.3118387098813622e+01,1.2801213595431356e+00,-1.8268954946135019e+00,-1.8017278151536316e+00,2.2441565271898642e-01,0.0000000000000000e+00,2.8278456826370113e-01,1.4002371138245571e-02,2.5167679459870307e-02,6.3461283465755261e-02,3.1423512586028768e-03,8.4550834928138183e-02,4.5256210323193621e-03,nan,1.3118387098813622e+01,1.2801213595431356e+00,-1.8268954946135019e+00,-1.8017278151536316e+00,2.2441565271898642e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.3255129221789963e-02,4.9882693832684739e-02,1.8935776109147318e-02,2.8403664163720865e-02,0.0000000000000000e+00,0,0,1.2809511000000001e-02,
107,2.9062710394285207e-01,1.0399660768839561e-02,2.5069836653190347e-02,6.4970987629053761e-02,2.3248906313001472e-03,8.5452633396828986e-02,3.8782094661257752e-03,nan,1.2677904163780797e+01,1.2497030957133415e+00,-1.9146814844605724e+00,-1.8896116478073821e+00,2.2355446807132426e-01,0.0000000000000000e+00,2.9062710394285207e-01,1.0399660768839561e-02,2.5069836653190347e-02,6.4970987629053761e-02,2.3248906313001472e-03,8.5452633396828986e-02,3.8782094661257752e-03,nan,1.2677904163780797e+01,1.2497030957133415e+00,-1.9146814844605724e+00,-1.8896116478073821e+00,2.2355446807132426e-01,0.0000000000000000e+00,1.0000000000000001e-01,2.7619965716823739e-02,4.1429948575235610e-02,1.4679643108146179e-02,2.2019464662219379e-02,0.0000000000000000e+00,0,0,1.2891144000000000e-02,
108,2.9546644987899334e-01,8.8922395590412175e-03,2.4621993089938676e-02,6.5834236991624134e-02,1.9813207447274225e-03,8.5510853634327547e-02,3.4824598329883443e-03,nan,1.2268638818671263e+01,1.2216478756250693e+00,-2.0011305708715104e+00,-1.9765085777815716e+00,2.2281459373335341e-01,0.0000000000000000e+00,2.9546644987899334e-01,8.8922395590412175e-03,2.4621993089938676e-02,6.5834236991624134e-02,1.9813207447274225e-03,8.5510853634327547e-02,3.4824598329883443e-03,nan,1.2268638818671263e+01,1.2216478756250693e+00,-2.0011305708715104e+00,-1.9765085777815716e+00,2.2281459373335341e-01,0.0000000000000000e+00,1.0000000000000001e-01,2.2776508741622570e-02,3.4164763112433758e-02,1.0303962274891276e-02,1.5455943412336914e-02,0.0000000000000000e+00,0,0,1.3040740000000000e-02,
109,2.9724603103247493e-01,1.0050307296553193e-02,2.3881915208329996e-02,6.6050767274394559e-02,2.2332695443400526e-03,8.4803627649956137e-02,3.3879234433360976e-03,nan,1.1905482952100060e+01,1.1973953634856549e+00,-2.0809360922406857e+00,-2.0570541770323558e+00,2.2220908062243674e-01,0.0000000000000000e+00,2.9724603103247493e-01,1.0050307296553193e-02,2.3881915208329996e-02,6.6050767274394559e-02,2.2332695443400526e-03,8.4803627649956137e-02,3.3879234433360976e-03,nan,1.1905482952100060e+01,1.1973953634856549e+00,-2.0809360922406857e+00,-2.0570541770323558e+00,2.2220908062243674e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.9400073526959299e-02,2.9100110290439050e-02,1.0310496708641814e-02,1.5465745062963165e-02,0.0000000000000000e+00,0,0,1.3120564999999999e-02,
110,1.5169078122688415e-01,1.5020826410579169e-02,8.3398760240864900e-02,3.5669546362501303e-02,3.5320937747288783e-03,5.0307818722394183e-02,4.7786978535517381e-03,1.9325984339478245e+02,1.3835895520529954e+01,1.3775245546009678e+00,-1.6058941561223461e+00,-1.5224953958814813e+00,2.3514643456908765e-01,0.0000000000000000e+00,1.5169078122688415e-01,1.5020826410579169e-02,8.3398760240864900e-02,3.5669546362501303e-02,3.5320937747288783e-03,5.0307818722394183e-02,4.7786978535517381e-03,1.9325984339478245e+02,1.3835895520529954e+01,1.3775245546009678e+00,-1.6058941561223461e+00,-1.5224953958814813e+00,2.3514643456908765e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.6965571581729787e-03,8.5448357372594399e-03,3.6742629767537258e-03,5.5113944651305896e-03,9.2694981063778692e-01,1,0,1.3242360000000000e-02,
111,1.9926091082859032e-01,7.2891213615329468e-03,3.9710284227010131e-02,4.6839031925830783e-02,1.7134087500874254e-03,5.8472105594366733e-02,2.8081111889808976e-03,nan,1.3807678121992309e+01,1.3734160521046688e+00,-1.6134451994114645e+00,-1.6531554836384745e+00,2.3506382526838393e-01,0.0000000000000000e+00,1.9926091082859032e-01,7.2891213615329468e-03,3.9710284227010131e-02,4.6839031925830783e-02,1.7134087500874254e-03,5.8472105594366733e-02,2.8081111889808976e-03,nan,1.3807678121992309e+01,1.3734160521046688e+00,-1.6134451994114645e+00,-1.6531554836384745e+00,2.3506382526838393e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.4431834498589942e-02,5.1647751747884954e-02,2.3028647584352663e-02,3.4542971376528994e-02,9.2694981063778692e-01,1,0,1.3322362999999999e-02,
112,6.3956143440391661e-02,9.0282468909396677e-03,1.6998139229771392e-02,1.5036009791516300e-02,2.1225296171729913e-03,2.8819706536753462e-02,3.3010065525838871e-03,1.2854527870738696e+02,1.4219045132502043e+01,1.4147116675231304e+00,-1.5168210525530774e+00,-1.4998229133233061e+00,2.3509875647098930e-01,0.0000000000000000e+00,6.3956143440391661e-02,9.0282468909396677e-03,1.6998139229771392e-02,1.5036009791516300e-02,2.1225296171729913e-03,2.8819706536753462e-02,3.3010065525838871e-03,1.2854527870738696e+02,1.4219045132502043e+01,1.4147116675231304e+00,-1.5168210525530774e+00,-1.4998229133233061e+00,2.3509875647098930e-01,0.0000000000000000e+00,1.0000000000000001e-01,2.2034110200523781e-02,3.3051165300785654e-02,1.6216741812627777e-02,2.4325112718941666e-02,9.2694981063778692e-01,1,0,1.3494446000000000e-02,
113,5.2532078114925496e-02,7.5965039488820425e-03,6.5222789712105489e-03,1.2344390936172312e-02,1.7850848064305566e-03,2.1093114759797568e-02,3.3377160185595811e-03,6.1558857657475514e+01,1.4765481528918427e+01,1.4671944209453474e+00,-1.4054775870996490e+00,-1.4119998660708595e+00,2.3498767570485668e-01,0.0000000000000000e+00,5.2532078114925496e-02,7.5965039488820425e-03,6.5222789712105489e-03,1.2344390936172312e-02,1.7850848064305566e-03,2.1093114759797568e-02,3.3377160185595811e-03,6.1558857657475514e+01,1.4765481528918427e+01,1.4671944209453474e+00,-1.4054775870996490e+00,-1.4119998660708595e+00,2.3498767570485668e-01,0.0000000000000000e+00,1.0000000000000001e-01,2.2191512011451083e-02,3.3287268017176679e-02,1.2619104076106891e-02,1.8928656114160392e-02,9.2694981063778692e-01,1,0,1.3578672999999999e-02,
114,7.2518754925325571e-02,5.8312157873251884e-03,7.8497557637335347e-03,1.7020225301955377e-02,1.3685922570898061e-03,2.7247137515489614e-02,2.6673807296002301e-03,3.8975187266974537e+01,1.5156729346242784e+01,1.5055700909484562e+00,-1.3271377939935194e+00,-1.3192880382297858e+00,2.3470101382023920e-01,0.0000000000000000e+00,7.2518754925325571e-02,5.8312157873251884e-03,7.8497557637335347e-03,1.7020225301955377e-02,1.3685922570898061e-03,2.7247137515489614e-02,2.6673807296002301e-03,3.8975187266974537e+01,1.5156729346242784e+01,1.5055700909484562e+00,-1.3271377939935194e+00,-1.3192880382297858e+00,2.3470101382023920e-01,0.0000000000000000e+00,1.0000000000000001e-01,2.4782321055650015e-02,3.7173481583475082e-02,1.4518231293529693e-02,2.1777346940294540e-02,9.2694981063778692e-01,1,0,1.3679169999999999e-02,
115,5.6357440183527029e-02,4.7284402742549933e-03,5.6882784621225257e-03,1.3198942744423910e-02,1.1074032505216935e-03,2.6859134264435300e-02,2.0608338088039732e-03,7.4589807259247905e+01,1.4560461841441088e+01,1.4455337591903372e+00,-1.4467533219600319e+00,-1.4410650434979093e+00,2.3420053681362710e-01,0.0000000000000000e+00,5.6357440183527029e-02,4.7284402742549933e-03,5.6882784621225257e-03,1.3198942744423910e-02,1.1074032505216935e-03,2.6859134264435300e-02,2.0608338088039732e-03,7.4589807259247905e+01,1.4560461841441088e+01,1.4455337591903372e+00,-1.4467533219600319e+00,-1.4410650434979093e+00,2.3420053681362710e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.4070761730546406e-02,2.1106142595819666e-02,6.9353452711257146e-03,1.0403017906688627e-02,9.2694981063778692e-01,1,0,1.3760224000000000e-02,
116,5.0569223126370896e-02,8.9475027687120276e-03,5.9053380745148210e-03,1.1820651479486473e-02,2.0914956825890119e-03,2.2624110979952736e-02,2.4070783311023795e-03,nan,1.3712379297476041e+01,1.3613372405436470e+00,-1.6318276565393646e+00,-1.6259223184648497e+00,2.3375188995779186e-01,0.0000000000000000e+00,5.0569223126370896e-02,8.9475027687120276e-03,5.9053380745148210e-03,1.1820651479486473e-02,2.0914956825890119e-03,2.2624110979952736e-02,2.4070783311023795e-03,nan,1.3712379297476041e+01,1.3613372405436470e+00,-1.6318276565393646e+00,-1.6259223184648497e+00,2.3375188995779186e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.0211248469356669e-02,1.5316872704035043e-02,6.8150190440575686e-03,1.0222528566086408e-02,9.2694981063778692e-01,1,0,1.3839542000000000e-02,
117,4.9992731318120161e-02,9.5712718718069054e-03,2.6673011364099497e-03,1.1674416042951385e-02,2.2351051231956076e-03,1.5604747646856602e-02,3.1298719877441154e-03,nan,1.3090001850064754e+01,1.2993953648779497e+00,-1.7833534018673800e+00,-1.7806861007309700e+00,2.3352226884070892e-01,0.0000000000000000e+00,4.9992731318120161e-02,9.5712718718069054e-03,2.6673011364099497e-03,1.1674416042951385e-02,2.2351051231956076e-03,1.5604747646856602e-02,3.1298719877441154e-03,nan,1.3090001850064754e+01,1.2993953648779497e+00,-1.7833534018673800e+00,-1.7806861007309700e+00,2.3352226884070892e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.3909460113044244e-02,2.0864190169566362e-02,1.0111994143689240e-02,1.5167991215533916e-02,9.2694981063778692e-01,1,0,1.3918824000000002e-02,
118,4.9352791171625637e-02,7.7317525326358336e-03,5.8643460963403449e-05,1.1526558120686011e-02,1.8057842895302378e-03,1.6997214641946649e-02,2.6734494872729911e-03,nan,1.3146696585524836e+01,1.3048552763156933e+00,-1.7674871029490629e+00,-1.7675457464100264e+00,2.3355433091113528e-01,0.0000000000000000e+00,4.9352791171625637e-02,7.7317525326358336e-03,5.8643460963403449e-05,1.1526558120686011e-02,1.8057842895302378e-03,1.6997214641946649e-02,2.6734494872729911e-03,nan,1.3146696585524836e+01,1.3048552763156933e+00,-1.7674871029490629e+00,-1.7675457464100264e+00,2.3355433091113528e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.4599399246421551e-02,2.1899098869632472e-02,9.7336896310030729e-03,1.4600534446504554e-02,9.2694981063778692e-01,1,0,1.4000626000000000e-02,
119,4.8737800409518812e-02,4.6637300688822337e-03,2.8776997945333810e-04,1.1389121578053437e-02,1.0898273683961623e-03,2.1320504788852654e-02,1.4506689702163196e-03,nan,1.3680243120155886e+01,1.3577100477167077e+00,-1.6355934924732372e+00,-1.6353057224937839e+00,2.3368148505588010e-01,0.0000000000000000e+00,4.8737800409518812e-02,4.6637300688822337e-03,2.8776997945333810e-04,1.1389121578053437e-02,1.0898273683961623e-03,2.1320504788852654e-02,1.4506689702163196e-03,nan,1.3680243120155886e+01,1.3577100477167077e+00,-1.6355934924732372e+00,-1.6353057224937839e+00,2.3368148505588010e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.1518532751002966e-02,1.7277799126504328e-02,7.4699131040401046e-03,1.1204869656060157e-02,9.2694981063778692e-01,1,0,1.4137150999999999e-02,
120,1.2400149269341611e-01,1.1788656532314038e-02,5.1877704776059810e-02,2.9146859858598995e-02,2.7709530942344740e-03,4.1969300341438552e-02,3.7889744275122731e-03,1.8641139129321738e+02,1.3991635491244246e+01,1.3913323883305830e+00,-1.5714843301318833e+00,-1.5196066253558234e+00,2.3505249191364416e-01,0.0000000000000000e+00,1.2400149269341611e-01,1.1788656532314038e-02,5.1877704776059810e-02,2.9146859858598995e-02,2.7709530942344740e-03,4.1969300341438552e-02,3.7889744275122731e-03,1.8641139129321738e+02,1.3991635491244246e+01,1.3913323883305830e+00,-1.5714843301318833e+00,-1.5196066253558234e+00,2.3505249191364416e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.6422822269311060e-03,6.9634233403967983e-03,2.9791001706268058e-03,4.4686502559402042e-03,1.2537086439182241e+00,2,0,1.4245934000000000e-02,
121,1.6938941708720870e-01,6.0183064664964822e-03,2.3971444848042457e-02,3.9800888195784978e-02,1.4141021730872019e-03,4.7883188353811133e-02,2.2739037686196274e-03,nan,1.4031764178109144e+01,1.3941091178189651e+00,-1.5633572740172867e+00,-1.5873287188653291e+00,2.3496679355885514e-01,0.0000000000000000e+00,1.6938941708720870e-01,6.0183064664964822e-03,2.3971444848042457e-02,3.9800888195784978e-02,1.4141021730872019e-03,4.7883188353811133e-02,2.2739037686196274e-03,nan,1.4031764178109144e+01,1.3941091178189651e+00,-1.5633572740172867e+00,-1.5873287188653291e+00,2.3496679355885514e-01,0.0000000000000000e+00,1.0000000000000001e-01,2.7150047332420126e-02,4.0725070998630181e-02,1.9121532026465528e-02,2.8682298039698295e-02,1.2537086439182241e+00,2,0,1.4391273999999999e-02,
122,5.2085814505222698e-02,8.0099209300945901e-03,1.1764418165309848e-02,1.2234824832664977e-02,1.8815099741480990e-03,2.2908959359468670e-02,2.7992502736350643e-03,1.4643316489054661e+02,1.4210138880508802e+01,1.4122167309438798e+00,-1.5199263239822436e+00,-1.5081619058169338e+00,2.3489744662509171e-01,0.0000000000000000e+00,5.2085814505222698e-02,8.0099209300945901e-03,1.1764418165309848e-02,1.2234824832664977e-02,1.8815099741480990e-03,2.2908959359468670e-02,2.7992502736350643e-03,1.4643316489054661e+02,1.4210138880508802e+01,1.4122167309438798e+00,-1.5199263239822436e+00,-1.5081619058169338e+00,2.3489744662509171e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.8675583496646317e-02,2.8013375244969496e-02,1.3315645393097819e-02,1.9973468089646729e-02,1.2537086439182241e+00,2,0,1.4472625000000001e-02,
123,5.1535523018745352e-02,6.4888492986067059e-03,3.2623229343105020e-03,1.2098032921948812e-02,1.5232660472186191e-03,1.8783310762751460e-02,2.7003050595828734e-03,7.5584785579593230e+01,1.4605851184409913e+01,1.4499738367392312e+00,-1.4384635978845082e+00,-1.4417259208188187e+00,2.3475133681185920e-01,0.0000000000000000e+00,5.1535523018745352e-02,6.4888492986067059e-03,3.2623229343105020e-03,1.2098032921948812e-02,1.5232660472186191e-03,1.8783310762751460e-02,2.7003050595828734e-03,7.5584785579593230e+01,1.4605851184409913e+01,1.4499738367392312e+00,-1.4384635978845082e+00,-1.4417259208188187e+00,2.3475133681185920e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.9517777741633928e-02,2.9276666612450961e-02,1.2104537647677827e-02,1.8156806471516740e-02,1.2537086439182241e+00,2,0,1.4558446999999999e-02,
124,5.9060637896847575e-02,4.2415553636565486e-03,6.6053907378301191e-03,1.3847852252195085e-02,9.9451062648540402e-04,2.4136447612553551e-02,2.0455790415699628e-03,5.3582402677642108e+01,1.4809648182568576e+01,1.4698530658150735e+00,-1.3955061441272336e+00,-1.3889007533894036e+00,2.3446838275572077e-01,0.0000000000000000e+00,5.9060637896847575e-02,4.2415553636565486e-03,6.6053907378301191e-03,1.3847852252195085e-02,9.9451062648540402e-04,2.4136447612553551e-02,2.0455790415699628e-03,5.3582402677642108e+01,1.4809648182568576e+01,1.4698530658150735e+00,-1.3955061441272336e+00,-1.3889007533894036e+00,2.3446838275572077e-01,0.0000000000000000e+00,1.0000000000000001e-01,2.0345092349611724e-02,3.0517638524417669e-02,1.2504699267310682e-02,1.8757048900966078e-02,1.2537086439182241e+00,2,0,1.4638529000000001e-02,
125,5.0249961299293308e-02,5.3145889772617839e-03,5.0981156080868589e-03,1.1761003934467841e-02,1.2438796022024856e-03,2.3145971415668130e-02,1.8494102814241768e-03,1.0718250145280416e+02,1.4368413509966212e+01,1.4254289785916328e+00,-1.4870369348395482e+00,-1.4819388192314613e+00,2.3405000979838053e-01,0.0000000000000000e+00,5.0249961299293308e-02,5.3145889772617839e-03,5.0981156080868589e-03,1.1761003934467841e-02,1.2438796022024856e-03,2.3145971415668130e-02,1.8494102814241768e-03,1.0718250145280416e+02,1.4368413509966212e+01,1.4254289785916328e+00,-1.4870369348395482e+00,-1.4819388192314613e+00,2.3405000979838053e-01,0.0000000000000000e+00,1.0000000000000001e-01,1.1830426924011974e-02,1.7745640386017923e-02,6.0497040090271570e-03,9.0745560135407910e-03,1.2537086439182241e+00,2,0,1.4719946999999999e-02,
