iter,res_pri,res_dual,gap,ax_s_btau_nrm_inf,px_aty_ctau_nrm_inf,ax_s_btau_nrm_2,px_aty_ctau_nrm_2,res_infeas,res_unbdd_a,res_unbdd_p,pobj,dobj,tau,kap,res_pri_normalized,res_dual_normalized,gap_normalized,ax_s_btau_nrm_inf_normalized,px_aty_ctau_nrm_inf_normalized,ax_s_btau_nrm_2_normalized,px_aty_ctau_nrm_2_normalized,res_infeas_normalized,res_unbdd_a_normalized,res_unbdd_p_normalized,pobj_normalized,dobj_normalized,tau_normalized,kap_normalized,scale,diff_u_ut_nrm_2,diff_v_v_prev_nrm_2,diff_u_ut_nrm_inf,diff_v_v_prev_nrm_inf,aa_norm,accepted_accel_steps,rejected_accel_steps,time,
103,6.8170916718711750e-03,2.4378616254060324e-02,4.8084308025193312e-02,6.0340456135753451e-03,2.1578363553452468e-02,6.7462680856447228e-03,2.1686131753982700e-02,5.0000000000000056e-01,nan,nan,3.9322683174942745e-02,-8.7616248502505670e-03,8.8513487921442358e-01,0.0000000000000000e+00,6.8170916718711750e-03,2.4378616254060324e-02,4.8084308025193312e-02,6.0340456135753451e-03,2.1578363553452468e-02,6.7462680856447228e-03,2.1686131753982700e-02,5.0000000000000056e-01,nan,nan,3.9322683174942745e-02,-8.7616248502505670e-03,8.8513487921442358e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.3066193383986280e-03,7.9599290075978504e-03,4.3246926402055186e-03,6.4870389603082224e-03,0.0000000000000000e+00,0,1,1.0041969000000000e-02,
104,1.3711301139148783e-02,2.3284675633256677e-02,4.5224439243000451e-02,1.2230810912791323e-02,2.0770491578140787e-02,1.3674462310473727e-02,2.0874361579777276e-02,5.0000000000000000e-01,nan,nan,3.8641978931286118e-02,-6.5824603117143332e-03,8.9202408937468858e-01,0.0000000000000000e+00,1.3711301139148783e-02,2.3284675633256677e-02,4.5224439243000451e-02,1.2230810912791323e-02,2.0770491578140787e-02,1.3674462310473727e-02,2.0874361579777276e-02,5.0000000000000000e-01,nan,nan,3.8641978931286118e-02,-6.5824603117143332e-03,8.9202408937468858e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.2095180678541231e-03,7.8142771017811856e-03,4.1638898283872239e-03,6.2458347425807803e-03,0.0000000000000000e+00,0,1,1.0202744000000000e-02,
105,2.0069213893918667e-02,2.1725261231718848e-02,4.1496317366115303e-02,1.8031875111325091e-02,1.9519807769350320e-02,2.0160249255354697e-02,1.9617562731029804e-02,5.0000000000000000e-01,nan,nan,3.8019436756642870e-02,-3.4768806094724325e-03,8.9848437545374282e-01,0.0000000000000000e+00,2.0069213893918667e-02,2.1725261231718848e-02,4.1496317366115303e-02,1.8031875111325091e-02,1.9519807769350320e-02,2.0160249255354697e-02,1.9617562731029804e-02,5.0000000000000000e-01,nan,nan,3.8019436756642870e-02,-3.4768806094724325e-03,8.9848437545374282e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.0997126848939577e-03,7.6495690273409795e-03,3.9153137590016707e-03,5.8729706385025615e-03,0.0000000000000000e+00,0,1,1.0353292000000000e-02,
106,2.5782571920539090e-02,1.9751177613298636e-02,3.7009152414194058e-02,2.3317297774502532e-02,1.7862612435475871e-02,2.6069531437696289e-02,1.7952213957654770e-02,5.0000000000000000e-01,nan,nan,3.7464269997771429e-02,4.5511758357737186e-04,9.0438214800158656e-01,0.0000000000000000e+00,2.5782571920539090e-02,1.9751177613298636e-02,3.7009152414194058e-02,2.3317297774502532e-02,1.7862612435475871e-02,2.6069531437696289e-02,1.7952213957654770e-02,5.0000000000000000e-01,nan,nan,3.7464269997771429e-02,4.5511758357737186e-04,9.0438214800158656e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.9818897909136113e-03,7.4728346863703801e-03,3.5859939414042419e-03,5.3789909121063628e-03,0.0000000000000000e+00,0,1,1.0425037000000000e-02,
107,3.0761265951891451e-02,1.7418216905440750e-02,3.1880117849304293e-02,2.7980395998958629e-02,1.5843580929738053e-02,3.1283033745517469e-02,1.5923211111316986e-02,5.0000000000000033e-01,nan,nan,3.6983778721616803e-02,5.1036608723125099e-03,9.0959832546287545e-01,0.0000000000000000e+00,3.0761265951891451e-02,1.7418216905440750e-02,3.1880117849304293e-02,2.7980395998958629e-02,1.5843580929738053e-02,3.1283033745517469e-02,1.5923211111316986e-02,5.0000000000000033e-01,nan,nan,3.6983778721616803e-02,5.1036608723125099e-03,9.0959832546287545e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.8615123249744277e-03,7.2922684874616389e-03,3.1845923231215156e-03,4.7768884846822735e-03,0.0000000000000000e+00,0,1,1.0498944000000000e-02,
108,3.4933137438965006e-02,1.4785791157653563e-02,2.6231913445021189e-02,3.1929963675946360e-02,1.3514668569603143e-02,3.5698784649257388e-02,1.3582766670956295e-02,5.0000000000000000e-01,nan,nan,3.6583508692908787e-02,1.0351595247887597e-02,9.1403080332346975e-01,0.0000000000000000e+00,3.4933137438965006e-02,1.4785791157653563e-02,2.6231913445021189e-02,3.1929963675946360e-02,1.3514668569603143e-02,3.5698784649257388e-02,1.3582766670956295e-02,5.0000000000000000e-01,nan,nan,3.6583508692908787e-02,1.0351595247887597e-02,9.1403080332346975e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.7444404781553174e-03,7.1166607172330077e-03,2.9208753392970521e-03,4.3813130089455782e-03,0.0000000000000000e+00,0,1,1.0604855999999999e-02,
109,3.8243547130720749e-02,1.1915749974699671e-02,2.0190686188059012e-02,3.5092146795189239e-02,1.0933851032637013e-02,3.9234212855222411e-02,1.0989143934222031e-02,4.9999999999999983e-01,nan,nan,3.6267415762793798e-02,1.6076729574734785e-02,9.1759654707865690e-01,0.0000000000000000e+00,3.8243547130720749e-02,1.1915749974699671e-02,2.0190686188059012e-02,3.5092146795189239e-02,1.0933851032637013e-02,3.9234212855222411e-02,1.0989143934222031e-02,4.9999999999999983e-01,nan,nan,3.6267415762793798e-02,1.6076729574734785e-02,9.1759654707865690e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.6364556474734753e-03,6.9546834712101886e-03,3.2884984442051596e-03,4.9327476663077394e-03,0.0000000000000000e+00,0,1,1.0717927000000000e-02,
110,4.0654823975480564e-02,8.8713689521679774e-03,1.3884258687467378e-02,3.7411920780677788e-02,8.1637286796480274e-03,4.1827799017216116e-02,8.2052545108361012e-03,5.0000000000000011e-01,nan,nan,3.6038019192791690e-02,2.2153760505324312e-02,9.2023324964440600e-01,0.0000000000000000e+00,4.0654823975480564e-02,8.8713689521679774e-03,1.3884258687467378e-02,3.7411920780677788e-02,8.1637286796480274e-03,4.1827799017216116e-02,8.2052545108361012e-03,5.0000000000000011e-01,nan,nan,3.6038019192791690e-02,2.2153760505324312e-02,9.2023324964440600e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.5427079312899054e-03,6.8140618969348525e-03,3.5757200319477545e-03,5.3635800479216317e-03,0.0000000000000000e+00,0,1,1.0879260000000000e-02,
111,4.2145681244287157e-02,5.7164829095009079e-03,7.4405986272528118e-03,3.8854124756084518e-02,5.2700284720603521e-03,4.3440232080431261e-02,5.2971531981490525e-03,5.0000000000000011e-01,nan,nan,3.5896532341911126e-02,2.8455933714658314e-02,9.2190050341993679e-01,0.0000000000000000e+00,4.2145681244287157e-02,5.7164829095009079e-03,7.4405986272528118e-03,3.8854124756084518e-02,5.2700284720603521e-03,4.3440232080431261e-02,5.2971531981490525e-03,5.0000000000000011e-01,nan,nan,3.5896532341911126e-02,2.8455933714658314e-02,9.2190050341993679e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.4671441126032177e-03,6.7007161689048326e-03,3.7777290901504709e-03,5.6665936352257064e-03,0.0000000000000000e+00,0,1,1.0971254000000000e-02,
112,4.2710659235107439e-02,2.5147307063818521e-03,9.8645451188623945e-04,3.9404019203073459e-02,2.3200413859072039e-03,4.4055032762389403e-02,2.3324710818275708e-03,4.9999999999999989e-01,nan,nan,3.5842963587805921e-02,3.4856509075919681e-02,9.2258044967575736e-01,0.0000000000000000e+00,4.2710659235107439e-02,2.5147307063818521e-03,9.8645451188623945e-04,3.9404019203073459e-02,2.3200413859072039e-03,4.4055032762389403e-02,2.3324710818275708e-03,4.9999999999999989e-01,nan,nan,3.5842963587805921e-02,3.4856509075919681e-02,9.2258044967575736e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.4120097597696827e-03,6.6180146396545309e-03,3.8917188105235534e-03,5.8375782157853301e-03,0.0000000000000000e+00,0,1,1.1069086000000001e-02,
113,4.2359627094266987e-02,6.7112508409776256e-04,5.3539189429635259e-03,3.9067347190148927e-02,6.1896382161526903e-04,4.3678622008879474e-02,6.2127331605939229e-04,5.0000000000000022e-01,nan,nan,3.5876184257902621e-02,4.1230103200866147e-02,9.2227788273982136e-01,0.0000000000000000e+00,4.2359627094266987e-02,6.7112508409776256e-04,5.3539189429635259e-03,3.9067347190148927e-02,6.1896382161526903e-04,4.3678622008879474e-02,6.2127331605939229e-04,5.0000000000000022e-01,nan,nan,3.5876184257902621e-02,4.1230103200866147e-02,9.2227788273982136e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.3775349535396654e-03,6.5663024303094959e-03,3.9169235655583251e-03,5.8753853483374877e-03,0.0000000000000000e+00,0,1,1.1170149000000001e-02,
114,4.1117351036164200e-02,3.7798407579794778e-03,1.1460018897688731e-02,3.7869894546148752e-02,3.4813081898203771e-03,4.2339829252968204e-02,3.4978752025493472e-03,5.0000000000000011e-01,nan,nan,3.5993963757326920e-02,4.7453982655015652e-02,9.2101980287691221e-01,0.0000000000000000e+00,4.1117351036164200e-02,3.7798407579794778e-03,1.1460018897688731e-02,3.7869894546148752e-02,3.4813081898203771e-03,4.2339829252968204e-02,3.4978752025493472e-03,5.0000000000000011e-01,nan,nan,3.5993963757326920e-02,4.7453982655015652e-02,9.2101980287691221e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.3618890862119637e-03,6.5428336293179489e-03,3.8546060231256368e-03,5.7819090346884552e-03,0.0000000000000000e+00,0,1,1.1329783000000001e-02,
115,3.9023113054060463e-02,6.7523311274847106e-03,1.7216400749886868e-02,3.5856560262667703e-02,6.2044093624906149e-03,4.0088853093321941e-02,6.2345988488569960e-03,5.0000000000000022e-01,nan,nan,3.6192975099838202e-02,5.3409375849725070e-02,9.1885442898914815e-01,0.0000000000000000e+00,3.9023113054060463e-02,6.7523311274847106e-03,1.7216400749886868e-02,3.5856560262667703e-02,6.2044093624906149e-03,4.0088853093321941e-02,6.2345988488569960e-03,5.0000000000000022e-01,nan,nan,3.6192975099838202e-02,5.3409375849725070e-02,9.1885442898914815e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.3614265368937437e-03,6.5421398053406316e-03,3.7079946796521879e-03,5.5619920194782818e-03,0.0000000000000000e+00,0,1,1.1400598000000000e-02,
116,3.6130343483085053e-02,9.5323363321233520e-03,2.2514084747836491e-02,3.3089964219957468e-02,8.7301873648179679e-03,3.6995704684430072e-02,8.7730339511846809e-03,4.9999999999999994e-01,nan,nan,3.6468776784050881e-02,5.8982861531887372e-02,9.1584969944858174e-01,0.0000000000000000e+00,3.6130343483085053e-02,9.5323363321233520e-03,2.2514084747836491e-02,3.3089964219957468e-02,8.7301873648179679e-03,3.6995704684430072e-02,8.7730339511846809e-03,4.9999999999999994e-01,nan,nan,3.6468776784050881e-02,5.8982861531887372e-02,9.1584969944858174e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.3711683847366982e-03,6.5567525771050876e-03,3.4821736711527218e-03,5.2232605067290827e-03,0.0000000000000000e+00,0,1,1.1473021000000000e-02,
117,3.2506212981893816e-02,1.2067138956756464e-02,2.7252097655299345e-02,2.9648634240699523e-02,1.1006332526641953e-02,3.3148180801116367e-02,1.1060606186874813e-02,5.0000000000000011e-01,nan,nan,3.6815779480012072e-02,6.4067877135311424e-02,9.1209130565944474e-01,0.0000000000000000e+00,3.2506212981893816e-02,1.2067138956756464e-02,2.7252097655299345e-02,2.9648634240699523e-02,1.1006332526641953e-02,3.3148180801116367e-02,1.1060606186874813e-02,5.0000000000000011e-01,nan,nan,3.6815779480012072e-02,6.4067877135311424e-02,9.1209130565944474e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.3854123645941621e-03,6.5781185468912476e-03,3.1839282449541151e-03,4.7758923674311726e-03,0.0000000000000000e+00,0,1,1.1547049000000000e-02,
118,2.8231115356473459e-02,1.4308345491885496e-02,3.1339162850206673e-02,2.5624827751783541e-02,1.2987403579805816e-02,2.8649428382355378e-02,1.3051645110377557e-02,5.0000000000000011e-01,nan,nan,3.7227208298958495e-02,6.8566371149165167e-02,9.0768031755811263e-01,0.0000000000000000e+00,2.8231115356473459e-02,1.4308345491885496e-02,3.1339162850206673e-02,2.5624827751783541e-02,1.2987403579805816e-02,2.8649428382355378e-02,1.3051645110377557e-02,5.0000000000000011e-01,nan,nan,3.7227208298958495e-02,6.8566371149165167e-02,9.0768031755811263e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.3983544565161792e-03,6.5975316847743312e-03,2.8215506680038943e-03,4.2323260020058415e-03,0.0000000000000000e+00,0,1,1.1624706000000000e-02,
119,2.3397963175424003e-02,1.6212735040211649e-02,3.4695526932299339e-02,2.1122054353484798e-02,1.4635729963781020e-02,2.3615174679418916e-02,1.4708289802301176e-02,5.0000000000000011e-01,nan,nan,3.7695073415290756e-02,7.2390600347590095e-02,9.0273047252550176e-01,0.0000000000000000e+00,2.3397963175424003e-02,1.6212735040211649e-02,3.4695526932299339e-02,2.1122054353484798e-02,1.4635729963781020e-02,2.3615174679418916e-02,1.4708289802301176e-02,5.0000000000000011e-01,nan,nan,3.7695073415290756e-02,7.2390600347590095e-02,9.0273047252550176e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.4046338719308034e-03,6.6069508078961730e-03,2.9240710904422373e-03,4.3861066356633005e-03,0.0000000000000000e+00,0,1,1.1713395000000000e-02,
120,1.8111214617005714e-02,1.7743165286467605e-02,3.7254882522840399e-02,1.6252373882577942e-02,1.5922099218308804e-02,1.8170706398592931e-02,1.6001179551662508e-02,4.9999999999999994e-01,nan,nan,3.8210163294197130e-02,7.5465045817037529e-02,8.9736520858836299e-01,0.0000000000000000e+00,1.8111214617005714e-02,1.7743165286467605e-02,3.7254882522840399e-02,1.6252373882577942e-02,1.5922099218308804e-02,1.8170706398592931e-02,1.6001179551662508e-02,4.9999999999999994e-01,nan,nan,3.8210163294197130e-02,7.5465045817037529e-02,8.9736520858836299e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.3997558279058064e-03,6.5996337418586714e-03,3.1847307459944574e-03,4.7770961189916861e-03,0.0000000000000000e+00,0,1,1.1929817999999998e-02,
121,1.2485553885273459e-02,1.8869511624213041e-02,3.8966316946997023e-02,1.1133549801728648e-02,1.6826217669867694e-02,1.2447687093772778e-02,1.6909916853040351e-02,5.0000000000000011e-01,nan,nan,3.8762075456450822e-02,7.7728392403447838e-02,8.9171452896939707e-01,0.0000000000000000e+00,1.2485553885273459e-02,1.8869511624213041e-02,3.8966316946997023e-02,1.1133549801728648e-02,1.6826217669867694e-02,1.2447687093772778e-02,1.6909916853040351e-02,5.0000000000000011e-01,nan,nan,3.8762075456450822e-02,7.7728392403447838e-02,8.9171452896939707e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.3803829135683195e-03,6.5705743703524363e-03,3.3683757805713643e-03,5.0525636708570465e-03,0.0000000000000000e+00,0,1,1.2159820000000000e-02,
122,6.6441601743904349e-03,1.9569600836185547e-02,3.9796187197260718e-02,5.8861398187567415e-03,1.7336940064003645e-02,6.5809043799039098e-03,1.7423298232998312e-02,4.9999999999999994e-01,nan,nan,3.9339299228835688e-02,7.9135486426096413e-02,8.8591178783506108e-01,0.0000000000000000e+00,6.6441601743904349e-03,1.9569600836185547e-02,3.9796187197260718e-02,5.8861398187567415e-03,1.7336940064003645e-02,6.5809043799039098e-03,1.7423298232998312e-02,4.9999999999999994e-01,nan,nan,3.9339299228835688e-02,7.9135486426096413e-02,8.8591178783506108e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.3445072062432135e-03,6.5167608093647756e-03,3.4725994807772720e-03,5.2088992211658525e-03,0.0000000000000000e+00,0,1,1.2271809000000000e-02,
123,7.1652242915706008e-04,1.9830087102800507e-02,3.9729796100686762e-02,6.3060457325292418e-04,1.7452271005306906e-02,7.0503734635779275e-04,1.7539315755013541e-02,4.9999999999999989e-01,nan,nan,3.9929362930999295e-02,7.9659159031686050e-02,8.8009048648314836e-01,0.0000000000000000e+00,7.1652242915706008e-04,1.9830087102800507e-02,3.9729796100686762e-02,6.3060457325292418e-04,1.7452271005306906e-02,7.0503734635779275e-04,1.7539315755013541e-02,4.9999999999999989e-01,nan,nan,3.9929362930999295e-02,7.9659159031686050e-02,8.8009048648314836e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.2915225520402302e-03,6.4372838280603913e-03,3.4968845635425794e-03,5.2453268453138691e-03,0.0000000000000000e+00,0,1,1.2503996999999999e-02,
124,5.1642109397308528e-03,1.9647206967578323e-02,3.8772726682387113e-02,4.5154887797148602e-03,1.7179147724639472e-02,5.0484699315397272e-03,1.7264938760986726e-02,4.9999999999999994e-01,nan,nan,4.0519054173371323e-02,7.9291780855758442e-02,8.7438116537319399e-01,0.0000000000000000e+00,5.1642109397308528e-03,1.9647206967578323e-02,3.8772726682387113e-02,4.5154887797148602e-03,1.7179147724639472e-02,5.0484699315397272e-03,1.7264938760986726e-02,4.9999999999999994e-01,nan,nan,4.0519054173371323e-02,7.9291780855758442e-02,8.7438116537319399e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.2222145510178808e-03,6.3333218265268672e-03,3.4425684021742731e-03,5.1638526032614651e-03,0.0000000000000000e+00,0,1,1.2605599000000000e-02,
125,1.0864317929224680e-02,1.9027343035299515e-02,3.6951685231391987e-02,9.4400978764561660e-03,1.6533019537191725e-02,1.0554350283003550e-02,1.6615691285523551e-02,5.0000000000000011e-01,nan,nan,4.1094716316064733e-02,7.8046401547456720e-02,8.6890847064246846e-01,0.0000000000000000e+00,1.0864317929224680e-02,1.9027343035299515e-02,3.6951685231391987e-02,9.4400978764561660e-03,1.6533019537191725e-02,1.0554350283003550e-02,1.6615691285523551e-02,5.0000000000000011e-01,nan,nan,4.1094716316064733e-02,7.8046401547456720e-02,8.6890847064246846e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.1386795458222920e-03,6.2080193187334367e-03,3.3127617483449390e-03,4.9691426225174640e-03,0.0000000000000000e+00,0,1,1.2682864000000000e-02,
126,1.6252949059817744e-02,1.7987325403377011e-02,3.4314711935625353e-02,1.4039109912087344e-02,1.5537244190767338e-02,1.5696202053509595e-02,1.5615045441098261e-02,4.9999999999999994e-01,nan,nan,4.1642616888555258e-02,7.5957328824180603e-02,8.6378846450680846e-01,0.0000000000000000e+00,1.6252949059817744e-02,1.7987325403377011e-02,3.4314711935625353e-02,1.4039109912087344e-02,1.5537244190767338e-02,1.5696202053509595e-02,1.5615045441098261e-02,4.9999999999999994e-01,nan,nan,4.1642616888555258e-02,7.5957328824180603e-02,8.6378846450680846e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.0441764987204738e-03,6.0662647480806660e-03,3.1122247105608292e-03,4.6683370658412437e-03,0.0000000000000000e+00,0,1,1.2758433999999999e-02,
127,2.1205811271392903e-02,1.6554406543409735e-02,3.0930643263423499e-02,1.8218468856252779e-02,1.4222325011998806e-02,2.0368867404271681e-02,1.4293654800214750e-02,4.9999999999999983e-01,nan,nan,4.2149375475267627e-02,7.3080018738691133e-02,8.5912623776058439e-01,0.0000000000000000e+00,2.1205811271392903e-02,1.6554406543409735e-02,3.0930643263423499e-02,1.8218468856252779e-02,1.4222325011998806e-02,2.0368867404271681e-02,1.4293654800214750e-02,4.9999999999999983e-01,nan,nan,4.2149375475267627e-02,7.3080018738691133e-02,8.5912623776058439e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.9429091153799752e-03,5.9143636730700022e-03,2.8472050446134434e-03,4.2708075669202206e-03,0.0000000000000000e+00,0,1,1.2848703999999999e-02,
128,2.5608924414754871e-02,1.4765860224962207e-02,2.6887752554186711e-02,2.1895985572505938e-02,1.2625015296039974e-02,2.4480456087238988e-02,1.2688454352449075e-02,5.0000000000000011e-01,nan,nan,4.2602430168606577e-02,6.9490182722793281e-02,8.5501387008234986e-01,0.0000000000000000e+00,2.5608924414754871e-02,1.4765860224962207e-02,2.6887752554186711e-02,2.1895985572505938e-02,1.2625015296039974e-02,2.4480456087238988e-02,1.2688454352449075e-02,5.0000000000000011e-01,nan,nan,4.2602430168606577e-02,6.9490182722793281e-02,8.5501387008234986e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.8397319230306457e-03,5.7595978845460076e-03,2.5252448796049265e-03,3.7878673194073897e-03,0.0000000000000000e+00,0,1,1.2923064999999999e-02,
129,2.9362253002524635e-02,1.2668177698284089e-02,2.2291551948614291e-02,2.5002803203860391e-02,1.0787317782272911e-02,2.7953983795941006e-02,1.0841655020359308e-02,5.0000000000000011e-01,nan,nan,4.2990514374103179e-02,6.5282066322717464e-02,8.5152877068767818e-01,0.0000000000000000e+00,2.9362253002524635e-02,1.2668177698284089e-02,2.2291551948614291e-02,2.5002803203860391e-02,1.0787317782272911e-02,2.7953983795941006e-02,1.0841655020359308e-02,5.0000000000000011e-01,nan,nan,4.2990514374103179e-02,6.5282066322717464e-02,8.5152877068767818e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.7397760125071023e-03,5.6096640187606574e-03,2.2847840416149179e-03,3.4271760624223768e-03,0.0000000000000000e+00,0,1,1.3003961999999999e-02,
130,3.2383000019478969e-02,1.0315863062449752e-02,1.7261804549008067e-02,2.7484501932064975e-02,8.7554074082163980e-03,3.0728607323910521e-02,8.7996610754578364e-03,5.0000000000000011e-01,nan,nan,4.3304110788919645e-02,6.0565915337927712e-02,8.4873241872379157e-01,0.0000000000000000e+00,3.2383000019478969e-02,1.0315863062449752e-02,1.7261804549008067e-02,2.7484501932064975e-02,8.7554074082163980e-03,3.0728607323910521e-02,8.7996610754578364e-03,5.0000000000000011e-01,nan,nan,4.3304110788919645e-02,6.0565915337927712e-02,8.4873241872379157e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.6480012462464630e-03,5.4720018693696377e-03,2.5738683370963994e-03,3.8608025056445991e-03,0.0000000000000000e+00,0,1,1.3079930000000000e-02,
131,3.4608354133120224e-02,7.7698616766240175e-03,1.1928863072049697e-02,2.9301838246664547e-02,6.5785049809552534e-03,3.2760451092622440e-02,6.6119382624551214e-03,4.9999999999999983e-01,nan,nan,4.3535847847255185e-02,5.5464710919304883e-02,8.4666951031406201e-01,0.0000000000000000e+00,3.4608354133120224e-02,7.7698616766240175e-03,1.1928863072049697e-02,2.9301838246664547e-02,6.5785049809552534e-03,3.2760451092622440e-02,6.6119382624551214e-03,4.9999999999999983e-01,nan,nan,4.3535847847255185e-02,5.5464710919304883e-02,8.4666951031406201e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.5687039907050175e-03,5.3530559860575514e-03,2.7993970088360659e-03,4.1990955132540989e-03,0.0000000000000000e+00,0,1,1.3154325999999999e-02,
132,3.5997508087054680e-02,5.0956868940538330e-03,6.4295116614733333e-03,3.0431123702024609e-02,4.3077281306453177e-03,3.4023030614715864e-02,4.3298592891925138e-03,5.0000000000000022e-01,nan,nan,4.3680806467669871e-02,5.0110318129143204e-02,8.4536750789614135e-01,0.0000000000000000e+00,3.5997508087054680e-02,5.0956868940538330e-03,6.4295116614733333e-03,3.0431123702024609e-02,4.3077281306453177e-03,3.4023030614715864e-02,4.3298592891925138e-03,5.0000000000000022e-01,nan,nan,4.3680806467669871e-02,5.0110318129143204e-02,8.4536750789614135e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.5050394881795295e-03,5.2575592322693029e-03,2.9579607677973907e-03,4.4369411516960860e-03,0.0000000000000000e+00,0,1,1.3228812000000000e-02,
133,3.6532812684649939e-02,2.3613372872257803e-03,9.0253277468553550e-04,3.0864256449152028e-02,1.9949441129810397e-03,3.4507287747645679e-02,2.0055530170402631e-03,4.9999999999999989e-01,nan,nan,4.3736711534115541e-02,4.4639244308801077e-02,8.4483657788879529e-01,0.0000000000000000e+00,3.6532812684649939e-02,2.3613372872257803e-03,9.0253277468553550e-04,3.0864256449152028e-02,1.9949441129810397e-03,3.4507287747645679e-02,2.0055530170402631e-03,4.9999999999999989e-01,nan,nan,4.3736711534115541e-02,4.4639244308801077e-02,8.4483657788879529e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.4586434934709923e-03,5.1879652402064894e-03,3.0476985046387489e-03,4.5715477569581242e-03,0.0000000000000000e+00,0,1,1.3311596000000000e-02,
134,3.6219992675551524e-02,3.6488472200499485e-04,4.5157551117227107e-03,3.0608425408514051e-02,3.0835309372480996e-04,3.4221259948834321e-02,3.0931615502642927e-04,4.9999999999999989e-01,nan,nan,4.3703992467633929e-02,3.9188237355911218e-02,8.4506989503547636e-01,0.0000000000000000e+00,3.6219992675551524e-02,3.6488472200499485e-04,4.5157551117227107e-03,3.0608425408514051e-02,3.0835309372480996e-04,3.4221259948834321e-02,3.0931615502642927e-04,4.9999999999999989e-01,nan,nan,4.3703992467633929e-02,3.9188237355911218e-02,8.4506989503547636e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.4294401252455719e-03,5.1441601878683520e-03,3.0682910988227702e-03,4.6024366482341553e-03,0.0000000000000000e+00,0,1,1.3386996999999999e-02,
135,3.5087420668925000e-02,3.0165338333874784e-03,9.6957439212666946e-03,2.9685511770300321e-02,2.5521212135105817e-03,3.3189411132631068e-02,2.5642371689005112e-03,4.9999999999999989e-01,nan,nan,4.3585709160692140e-02,3.3889965239425446e-02,8.4604428608202442e-01,0.0000000000000000e+00,3.5087420668925000e-02,3.0165338333874784e-03,9.6957439212666946e-03,2.9685511770300321e-02,2.5521212135105817e-03,3.3189411132631068e-02,2.5642371689005112e-03,4.9999999999999989e-01,nan,nan,4.3585709160692140e-02,3.3889965239425446e-02,8.4604428608202442e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.4156894363961531e-03,5.1235341545942375e-03,3.0209235078372115e-03,4.5313852617558173e-03,0.0000000000000000e+00,0,1,1.3465370999999999e-02,
136,3.3184514333130563e-02,5.5310469888001984e-03,1.4518346051331552e-02,2.8131215702456802e-02,4.6887856890230409e-03,3.1451655300201581e-02,4.7115885512080350e-03,4.9999999999999978e-01,nan,nan,4.3387351753522131e-02,2.8869005702190580e-02,8.4772118163475196e-01,0.0000000000000000e+00,3.3184514333130563e-02,5.5310469888001984e-03,1.4518346051331552e-02,2.8131215702456802e-02,4.6887856890230409e-03,3.1451655300201581e-02,4.7115885512080350e-03,4.9999999999999978e-01,nan,nan,4.3387351753522131e-02,2.8869005702190580e-02,8.4772118163475196e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.4142668177445704e-03,5.1214002266168727e-03,2.9082175568781454e-03,4.3623263353172181e-03,0.0000000000000000e+00,0,1,1.3600038000000000e-02,
